Id,Family,Name,ProductCode,product_series_name__c,SBCF_Product_Family_Code__c,Sub.Product
01t5x00000KDRxqAAH,Cloudgen Firewall,Int'l Barracuda CGF VF2000 Adv. Remote Access,CGF-VF2000-VP-MSPI,,BNG,CGF F
01t5x00000KDRsGAAX,Cloudgen Firewall,Barracuda CGF VF250 Adv. Threat Protection,CGF-VF250-AU-MSP,,BNG,CGF F
01t5x00000KDRyvAAH,Cloudgen Firewall,Int'l Barracuda CGF VF250 Adv. Threat Protection,CGF-VF250-AU-MSPI,,BNG,CGF F
01t5x00000KDRsHAAX,Cloudgen Firewall,Barracuda CGF VF250 Energize Updates,CGF-VF250-EU-MSP,,BNG,CGF F
01t5x00000KDRywAAH,Cloudgen Firewall,Int'l Barracuda CGF VF250 Energize Updates,CGF-VF250-EU-MSPI,,BNG,CGF F
01t5x00000KDRsIAAX,Cloudgen Firewall,Barracuda CGF VF250,CGF-VF250-MSP,,BNG,CGF F
01t5x00000KDRyxAAH,Cloudgen Firewall,Int'l Barracuda CGF VF250,CGF-VF250-MSPI,,BNG,CGF F
01t5x00000KDRsJAAX,Cloudgen Firewall,Barracuda CGF VF250 Malware Protection,CGF-VF250-MU-MSP,,BNG,CGF F
01t5x00000KDRyyAAH,Cloudgen Firewall,Int'l Barracuda CGF VF250 Malware Protection,CGF-VF250-MU-MSPI,,BNG,CGF F
01t5x00000KDRsKAAX,Cloudgen Firewall,Barracuda CGF VF250,CGF-VF250-SL-MSP,,BNG,CGF F
01t5x00000KDRyzAAH,Cloudgen Firewall,Int'l Barracuda CGF VF250,CGF-VF250-SL-MSPI,,BNG,CGF F
01t5x00000KDRsLAAX,Cloudgen Firewall,Barracuda CGF VF250 Adv. Remote Access,CGF-VF250-VP-MSP,,BNG,CGF F
01t5x00000KDRz0AAH,Cloudgen Firewall,Int'l Barracuda CGF VF250 Adv. Remote Access,CGF-VF250-VP-MSPI,,BNG,CGF F
01t5x00000KDRsAAAX,Cloudgen Firewall,Barracuda CGF VF25 Adv. Threat Protection,CGF-VF25-AU-MSP,,BNG,CGF F
01t5x00000KDRxrAAH,Cloudgen Firewall,Int'l Barracuda CGF VF25 Adv. Threat Protection,CGF-VF25-AU-MSPI,,BNG,CGF F
01t5x00000KDRsBAAX,Cloudgen Firewall,Barracuda CGF VF25 Energize Updates,CGF-VF25-EU-MSP,,BNG,CGF F
01t5x00000KDRxsAAH,Cloudgen Firewall,Int'l Barracuda CGF VF25 Energize Updates,CGF-VF25-EU-MSPI,,BNG,CGF F
01t5x00000KDRsCAAX,Cloudgen Firewall,Barracuda CGF VF25,CGF-VF25-MSP,,BNG,CGF F
01t5x00000KDRxtAAH,Cloudgen Firewall,Int'l Barracuda CGF VF25,CGF-VF25-MSPI,,BNG,CGF F
01t5x00000KDRsDAAX,Cloudgen Firewall,Barracuda CGF VF25 Malware Protection,CGF-VF25-MU-MSP,,BNG,CGF F
01t5x00000KDRxuAAH,Cloudgen Firewall,Int'l Barracuda CGF VF25 Malware Protection,CGF-VF25-MU-MSPI,,BNG,CGF F
01t5x00000KDRsEAAX,Cloudgen Firewall,Barracuda CGF VF25,CGF-VF25-SL-MSP,,BNG,CGF F
01t5x00000KDRxvAAH,Cloudgen Firewall,Int'l Barracuda CGF VF25,CGF-VF25-SL-MSPI,,BNG,CGF F
01t5x00000KDRsFAAX,Cloudgen Firewall,Barracuda CGF VF25 Adv. Remote Access,CGF-VF25-VP-MSP,,BNG,CGF F
01t5x00000KDRxwAAH,Cloudgen Firewall,Int'l Barracuda CGF VF25 Adv. Remote Access,CGF-VF25-VP-MSPI,,BNG,CGF F
01t5x00000KDRssAAH,Cloudgen Firewall,Barracuda CGF VF4000 Adv. Threat Protection,CGF-VF4000-AU-MSP,,BNG,CGF F
01t5x00000KDRz1AAH,Cloudgen Firewall,Int'l Barracuda CGF VF4000 Adv. Threat Protection,CGF-VF4000-AU-MSPI,,BNG,CGF F
01t5x00000KDRstAAH,Cloudgen Firewall,Barracuda CGF VF4000 Energize Updates,CGF-VF4000-EU-MSP,,BNG,CGF F
01t5x00000KDRz2AAH,Cloudgen Firewall,Int'l Barracuda CGF VF4000 Energize Updates,CGF-VF4000-EU-MSPI,,BNG,CGF F
01t5x00000KDRsuAAH,Cloudgen Firewall,Barracuda CGF VF4000,CGF-VF4000-MSP,,BNG,CGF F
01t5x00000KDRz3AAH,Cloudgen Firewall,Int'l Barracuda CGF VF4000,CGF-VF4000-MSPI,,BNG,CGF F
01t5x00000KDRsvAAH,Cloudgen Firewall,Barracuda CGF VF4000 Malware Protection,CGF-VF4000-MU-MSP,,BNG,CGF F
01t5x00000KDRz4AAH,Cloudgen Firewall,Int'l Barracuda CGF VF4000 Malware Protection,CGF-VF4000-MU-MSPI,,BNG,CGF F
01t5x00000KDRswAAH,Cloudgen Firewall,Barracuda CGF VF4000,CGF-VF4000-SL-MSP,,BNG,CGF F
01t5x00000KDRz5AAH,Cloudgen Firewall,Int'l Barracuda CGF VF4000,CGF-VF4000-SL-MSPI,,BNG,CGF F
01t5x00000KDRsxAAH,Cloudgen Firewall,Barracuda CGF VF4000 Adv. Remote Access,CGF-VF4000-VP-MSP,,BNG,CGF F
01t5x00000KDRycAAH,Cloudgen Firewall,Int'l Barracuda CGF VF4000 Adv. Remote Access,CGF-VF4000-VP-MSPI,,BNG,CGF F
01t5x00000KDRt4AAH,Cloudgen Firewall,Barracuda CGF VF500 Adv. Threat Protection,CGF-VF500-AU-MSP,,BNG,CGF F
01t5x00000KDRyjAAH,Cloudgen Firewall,Int'l Barracuda CGF VF500 Adv. Threat Protection,CGF-VF500-AU-MSPI,,BNG,CGF F
01t5x00000KDRt5AAH,Cloudgen Firewall,Barracuda CGF VF500 Energize Updates,CGF-VF500-EU-MSP,,BNG,CGF F
01t5x00000KDRykAAH,Cloudgen Firewall,Int'l Barracuda CGF VF500 Energize Updates,CGF-VF500-EU-MSPI,,BNG,CGF F
01t5x00000KDRt6AAH,Cloudgen Firewall,Barracuda CGF VF500,CGF-VF500-MSP,,BNG,CGF F
01t5x00000KDRylAAH,Cloudgen Firewall,Int'l Barracuda CGF VF500,CGF-VF500-MSPI,,BNG,CGF F
01t5x00000KDRt7AAH,Cloudgen Firewall,Barracuda CGF VF500 Malware Protection,CGF-VF500-MU-MSP,,BNG,CGF F
01t5x00000KDRymAAH,Cloudgen Firewall,Int'l Barracuda CGF VF500 Malware Protection,CGF-VF500-MU-MSPI,,BNG,CGF F
01t5x00000KDRt8AAH,Cloudgen Firewall,Barracuda CGF VF500,CGF-VF500-SL-MSP,,BNG,CGF F
01t5x00000KDRynAAH,Cloudgen Firewall,Int'l Barracuda CGF VF500,CGF-VF500-SL-MSPI,,BNG,CGF F
01t5x00000KDRt9AAH,Cloudgen Firewall,Barracuda CGF VF500 Adv. Remote Access,CGF-VF500-VP-MSP,,BNG,CGF F
01t5x00000KDRyoAAH,Cloudgen Firewall,Int'l Barracuda CGF VF500 Adv. Remote Access,CGF-VF500-VP-MSPI,,BNG,CGF F
01t5x00000KDRsyAAH,Cloudgen Firewall,Barracuda CGF VF50 Adv. Threat Protection,CGF-VF50-AU-MSP,,BNG,CGF F
01t5x00000KDRydAAH,Cloudgen Firewall,Int'l Barracuda CGF VF50 Adv. Threat Protection,CGF-VF50-AU-MSPI,,BNG,CGF F
01t5x00000KDRszAAH,Cloudgen Firewall,Barracuda CGF VF50 Energize Updates,CGF-VF50-EU-MSP,,BNG,CGF F
01t5x00000KDRyeAAH,Cloudgen Firewall,Int'l Barracuda CGF VF50 Energize Updates,CGF-VF50-EU-MSPI,,BNG,CGF F
01t5x00000KDRt0AAH,Cloudgen Firewall,Barracuda CGF VF50,CGF-VF50-MSP,,BNG,CGF F
01t5x00000KDRyfAAH,Cloudgen Firewall,Int'l Barracuda CGF VF50,CGF-VF50-MSPI,,BNG,CGF F
01t5x00000KDRt1AAH,Cloudgen Firewall,Barracuda CGF VF50 Malware Protection,CGF-VF50-MU-MSP,,BNG,CGF F
01t5x00000KDRygAAH,Cloudgen Firewall,Int'l Barracuda CGF VF50 Malware Protection,CGF-VF50-MU-MSPI,,BNG,CGF F
01t5x00000KDRt2AAH,Cloudgen Firewall,Barracuda CGF VF50,CGF-VF50-SL-MSP,,BNG,CGF F
01t5x00000KDRyhAAH,Cloudgen Firewall,Int'l Barracuda CGF VF50,CGF-VF50-SL-MSPI,,BNG,CGF F
01t5x00000KDRt3AAH,Cloudgen Firewall,Barracuda CGF VF50 Adv. Remote Access,CGF-VF50-VP-MSP,,BNG,CGF F
01t5x00000KDRyiAAH,Cloudgen Firewall,Int'l Barracuda CGF VF50 Adv. Remote Access,CGF-VF50-VP-MSPI,,BNG,CGF F
01t5x00000KDRtAAAX,Cloudgen Firewall,Barracuda CGF VF8000 Adv. Threat Protection,CGF-VF8000-AU-MSP,,BNG,CGF F
01t5x00000KDRypAAH,Cloudgen Firewall,Int'l Barracuda CGF VF8000 Adv. Threat Protection,CGF-VF8000-AU-MSPI,,BNG,CGF F
01t5x00000KDRtBAAX,Cloudgen Firewall,Barracuda CGF VF8000 Energize Updates,CGF-VF8000-EU-MSP,,BNG,CGF F
01t5x00000KDRyqAAH,Cloudgen Firewall,Int'l Barracuda CGF VF8000 Energize Updates,CGF-VF8000-EU-MSPI,,BNG,CGF F
01t5x00000KDRtCAAX,Cloudgen Firewall,Barracuda CGF VF8000,CGF-VF8000-MSP,,BNG,CGF F
01t5x00000KDRyrAAH,Cloudgen Firewall,Int'l Barracuda CGF VF8000,CGF-VF8000-MSPI,,BNG,CGF F
01t5x00000KDRtDAAX,Cloudgen Firewall,Barracuda CGF VF8000 Malware Protection,CGF-VF8000-MU-MSP,,BNG,CGF F
01t5x00000KDRysAAH,Cloudgen Firewall,Int'l Barracuda CGF VF8000 Malware Protection,CGF-VF8000-MU-MSPI,,BNG,CGF F
01t5x00000KDRtEAAX,Cloudgen Firewall,Barracuda CGF VF8000,CGF-VF8000-SL-MSP,,BNG,CGF F
01t5x00000KDRytAAH,Cloudgen Firewall,Int'l Barracuda CGF VF8000,CGF-VF8000-SL-MSPI,,BNG,CGF F
01t5x00000KDRtFAAX,Cloudgen Firewall,Barracuda CGF VF8000 Adv. Remote Access,CGF-VF8000-VP-MSP,,BNG,CGF F
01t5x00000KDRyuAAH,Cloudgen Firewall,Int'l Barracuda CGF VF8000 Adv. Remote Access,CGF-VF8000-VP-MSPI,,BNG,CGF F
01tf2000008C5uvAAC,Cloudgen Firewall,Barracuda Firewall Ethernet 8 Port - 1GBE,BMM-BNET014,null,MOD,CGF Other
01tf2000008C5uwAAC,Cloudgen Firewall,Barracuda Firewall Ethernet 2 Port - 10GBE,BMM-BNET016,null,MOD,CGF Other
01tf2000008C5uxAAC,Cloudgen Firewall,Barracuda Firewall F900 Ethernet 4 Port Fiber - 1GBE,BMM-BNET017,null,MOD,CGF Other
01tf2000008C5uyAAC,Cloudgen Firewall,Barracuda Firewall Wireless PCI Adapter Card,BMM-BNET018,null,MOD,CGF Other
01tf2000008C5uzAAC,Cloudgen Firewall,Barracuda Firewall Base Chassis F800,BMM-BNSY006,null,MOD,CGF Other
01tf2000008C5v0AAC,Cloudgen Firewall,Barracuda Firewall Base Chassis F900,BMM-BNSY007,null,MOD,CGF Other
01tf2000008C5v1AAC,Cloudgen Firewall,Barracuda Firewall Base Chassis F400/F600,BMM-BNSY008,null,MOD,CGF Other
01tf2000008C7KIAA0,Cloudgen Firewall,Barracuda NIC Module 1001 for Model F1000 (8x1G RJ45),BNGiM1001a,M,BNG,CGF Other
01tf2000008C7KKAA0,Cloudgen Firewall,Barracuda NIC Module 1002 for Model F1000 (8x1G SFP),BNGiM1002a,M,BNG,CGF Other
01tf2000008C7KMAA0,Cloudgen Firewall,Barracuda NIC Module 1003 for Model F1000 (8x10G SFP+),BNGiM1003a,M,BNG,CGF Other
01tf2000008C5omAAC,Cloudgen Firewall,Barracuda NIC Module 1004 for Model F1000 (2x40Gb QSFP+),BNGiM1004a,null,BNG,CGF Other
01tf2000008C7IhAAK,Cloudgen Firewall,Barracuda USB Modem 10,BNGiM10a,M,BNG,CGF Other
01tf2000008C7KOAA0,Cloudgen Firewall,Barracuda USB Modem 11,BNGiM11a,M,BNG,CGF Other
01tf2000008C7KPAA0,Cloudgen Firewall,Barracuda USB Modem 11 Instant Replacement Subscription 1 Month,BNGiM11a-h,M,BNG,CGF Other
01tf2000008C7KQAA0,Cloudgen Firewall,Barracuda USB Modem 11 Warranty Extension Subscription 1 Month,BNGiM11a-we,M,BNG,CGF Other
01tf2000008C7KUAA0,Cloudgen Firewall,Barracuda USB Modem 12,BNGiM12a,M,BNG,CGF Other
01tf2000008C7KVAA0,Cloudgen Firewall,Barracuda USB Modem 12 Instant Replacement Subscription 1 Month,BNGiM12a-h,M,BNG,CGF Other
01tf2000008C7KWAA0,Cloudgen Firewall,Barracuda USB Modem 12 Warranty Extension Subscription 1 Month,BNGiM12a-we,M,BNG,CGF Other
01tf2000008C7N0AAK,Cloudgen Firewall,Barracuda USB Modem 20,BNGiM20a,M,BNG,CGF Other
01tf2000008C7N2AAK,Cloudgen Firewall,Barracuda USB Modem M30 (3G/UMTS),BNGiM30a,M,BNG,CGF Other
01tf2000008C5oBAAS,Cloudgen Firewall,Barracuda USB Modem M30 (3G/UMTS) Demo Conversion,BNGiM30a-dc,M,BNG,CGF Other
01tf2000008C7N3AAK,Cloudgen Firewall,Barracuda USB Modem 30 Instant Replacement Subscription 1 Month,BNGiM30a-h,M,BNG,CGF Other
01tf2000008C7N4AAK,Cloudgen Firewall,Barracuda USB Modem 30 Warranty Extension Subscription 1 Month,BNGiM30a-we,M,BNG,CGF Other
01tf2000008C7NGAA0,Cloudgen Firewall,Barracuda USB Modem 401,BNGiM401a,M,BNG,CGF Other
01tf2000008C7NIAA0,Cloudgen Firewall,Barracuda USB Modem 402,BNGiM402a,M,BNG,CGF Other
01tf2000008C7NKAA0,Cloudgen Firewall,Barracuda USB Modem 403,BNGiM403a,M,BNG,CGF Other
01tf2000008C7N8AAK,Cloudgen Firewall,Barracuda USB Modem M40 (4G/LTE Europe),BNGiM40a,M,BNG,CGF Other
01tf2000008C5oDAAS,Cloudgen Firewall,Barracuda USB Modem M40 (4G/LTE Europe) Demo Conversion,BNGiM40a-dc,M,BNG,CGF Other
01tf2000008C7N9AAK,Cloudgen Firewall,Barracuda USB Modem 40 Instant Replacement Subscription 1 Month,BNGiM40a-h,M,BNG,CGF Other
01tf2000008C7NAAA0,Cloudgen Firewall,Barracuda USB Modem 40 Warranty Extension Subscription 1 Month,BNGiM40a-we,M,BNG,CGF Other
01tf2000008C7NBAA0,Cloudgen Firewall,Barracuda USB Modem M40,BNGiM40sa,M,BNG,CGF Other
01tf2000008C5onAAC,Cloudgen Firewall,Barracuda USB Modem 40 Energize Updates Subscription MSP,BNGiM40sa-t1m,M,BNG,CGF Other
01tf2000008C7NMAA0,Cloudgen Firewall,Barracuda USB Modem M41 (4G/LTE North America),BNGiM41a,M,BNG,CGF Other
01tf2000008C5oFAAS,Cloudgen Firewall,Barracuda USB Modem M41 (4G/LTE North America) Demo Conversion,BNGiM41a-dc,M,BNG,CGF Other
01tf2000008C7NNAA0,Cloudgen Firewall,Barracuda USB Modem 41 Instant Replacement Subscription 1 Month,BNGiM41a-h,M,BNG,CGF Other
01tf2000008C7NOAA0,Cloudgen Firewall,Barracuda USB Modem 41 Warranty Extension Subscription 1 Month,BNGiM41a-we,M,BNG,CGF Other
01tf2000008C7NPAA0,Cloudgen Firewall,Barracuda USB Modem M41,BNGiM41sa,M,BNG,CGF Other
01tf2000008C5ooAAC,Cloudgen Firewall,Barracuda USB Modem 41 IR Subscription MSP,BNGiM41sa-t1m,M,BNG,CGF Other
01tf2000008C7NUAA0,Cloudgen Firewall,Barracuda USB Modem 801,BNGiM801a,M,BNG,CGF Other
01tf2000008C7NWAA0,Cloudgen Firewall,Barracuda USB Modem 802,BNGiM802a,M,BNG,CGF Other
01tf2000008C7PAAA0,Cloudgen Firewall,Barracuda USB Modem 803,BNGiM803a,M,BNG,CGF Other
01tf2000008C6aoAAC,Cloudgen Firewall,Barracuda USB Modem 804,BNGiM804a,M,BNG,CGF Other
01tf2000008C6aqAAC,Cloudgen Firewall,Barracuda USB Modem 805,BNGiM805a,M,BNG,CGF Other
01tf2000008C6asAAC,Cloudgen Firewall,Barracuda NIC Module 806 for Models F800 RevC and F900 RevB,BNGiM806a,M,BNG,CGF Other
01tf2000008C6auAAC,Cloudgen Firewall,Barracuda NIC Module 807 for Models F800 RevC and F900 RevB,BNGiM807a,M,BNG,CGF Other
01tf2000008C6awAAC,Cloudgen Firewall,Barracuda NIC Module 808 for Models F800 RevC and F900 RevB,BNGiM808a,M,BNG,CGF Other
01tf2000008C6ayAAC,Cloudgen Firewall,Barracuda NIC Module 809 for Models F800 RevC and F900 RevB,BNGiM809a,M,BNG,CGF Other
01tf2000008C7TsAAK,Cloudgen Firewall,External Power Supply Unit for model F183R (60W 24V 2.5A),BNGiPSUR1a,null,BNG,CGF Other
01tf2000008C7TtAAK,Cloudgen Firewall,External Power Supply Unit for models F184R PoE (120W 24V 5A),BNGiPSUR2a,null,BNG,CGF Other
01tf2000008C7TuAAK,Cloudgen Firewall,"Spare Power Supply Unit for Barracuda CloudGen Firewall F-Series models F400 Rev.B and F600 Rev.C with Dual Power Supply (F400.F20, F600.C20, F600.F20, F600.E20)",BNGIRPS1a,null,BNG,CGF Other
01tf2000008C7TvAAK,Cloudgen Firewall,Power Supply Unit for Barracuda CloudGen Firewall F-Series models F800 Rev.C and F900 Rev.B,BNGiRPS2a,null,BNG,CGF Other
01tf2000008C7KJAA0,Cloudgen Firewall,Barracuda NIC Module 1001 for Model F1000 (8x1G RJ45),BNGM1001a,M,BNG,CGF Other
01tf2000008C7KLAA0,Cloudgen Firewall,Barracuda NIC Module 1002 for Model F1000 (8x1G SFP),BNGM1002a,M,BNG,CGF Other
01tf2000008C7KNAA0,Cloudgen Firewall,Barracuda NIC Module 1003 for Model F1000 (8x10G SFP+),BNGM1003a,M,BNG,CGF Other
01tf2000008C5pJAAS,Cloudgen Firewall,Barracuda NIC Module 1004 for Model F1000 (2x40Gb QSFP+),BNGM1004a,null,BNG,CGF Other
01tf2000008C7KHAA0,Cloudgen Firewall,Barracuda USB Modem 10,BNGM10a,M,BNG,CGF Other
01tf2000008C7KRAA0,Cloudgen Firewall,Barracuda USB Modem 11,BNGM11a,M,BNG,CGF Other
01tf2000008C7KSAA0,Cloudgen Firewall,Barracuda USB Modem 11 Instant Replacement Subscription 1 Month,BNGM11a-h,M,BNG,CGF Other
01tf2000008C7KTAA0,Cloudgen Firewall,Barracuda USB Modem 11 Warranty Extension Subscription 1 Month,BNGM11a-we,M,BNG,CGF Other
01tf2000008C7MxAAK,Cloudgen Firewall,Barracuda USB Modem 12,BNGM12a,M,BNG,CGF Other
01tf2000008C7MyAAK,Cloudgen Firewall,Barracuda USB Modem 12 Instant Replacement Subscription 1 Month,BNGM12a-h,M,BNG,CGF Other
01tf2000008C7MzAAK,Cloudgen Firewall,Barracuda USB Modem 12 Warranty Extension Subscription 1 Month,BNGM12a-we,M,BNG,CGF Other
01tf2000008C7N1AAK,Cloudgen Firewall,Barracuda USB Modem 20,BNGM20a,M,BNG,CGF Other
01tf2000008C7N5AAK,Cloudgen Firewall,Barracuda USB Modem M30 (3G/UMTS),BNGM30a,M,BNG,CGF Other
01tf2000008C5oCAAS,Cloudgen Firewall,Barracuda USB Modem M30 (3G/UMTS) Demo Conversion,BNGM30a-dc,M,BNG,CGF Other
01tf2000008C7N6AAK,Cloudgen Firewall,Barracuda USB Modem 30 Instant Replacement Subscription 1 Month,BNGM30a-h,M,BNG,CGF Other
01tf2000008C7N7AAK,Cloudgen Firewall,Barracuda USB Modem 30 Warranty Extension Subscription 1 Month,BNGM30a-we,M,BNG,CGF Other
01tf2000008C7NHAA0,Cloudgen Firewall,Barracuda USB Modem 401,BNGM401a,M,BNG,CGF Other
01tf2000008C7NJAA0,Cloudgen Firewall,Barracuda USB Modem 402,BNGM402a,M,BNG,CGF Other
01tf2000008C7NLAA0,Cloudgen Firewall,Barracuda USB Modem 403,BNGM403a,M,BNG,CGF Other
01tf2000008C7NCAA0,Cloudgen Firewall,Barracuda USB Modem M40 (4G/LTE Europe),BNGM40a,M,BNG,CGF Other
01tf2000008C5oEAAS,Cloudgen Firewall,Barracuda USB Modem M40 (4G/LTE Europe) Demo Conversion,BNGM40a-dc,M,BNG,CGF Other
01tf2000008C7NDAA0,Cloudgen Firewall,Barracuda USB Modem 40 Instant Replacement Subscription 1 Month,BNGM40a-h,M,BNG,CGF Other
01tf2000008C7NEAA0,Cloudgen Firewall,Barracuda USB Modem 40 Warranty Extension Subscription 1 Month,BNGM40a-we,M,BNG,CGF Other
01tf2000008C7NFAA0,Cloudgen Firewall,Barracuda USB Modem M40,BNGM40sa,M,BNG,CGF Other
01tf2000008C5pKAAS,Cloudgen Firewall,Barracuda USB Modem 40 Energize Updates Subscription MSP,BNGM40sa-t1m,M,BNG,CGF Other
01tf2000008C7NQAA0,Cloudgen Firewall,Barracuda USB Modem M41 (4G/LTE North America),BNGM41a,M,BNG,CGF Other
01tf2000008C5hNAAS,Cloudgen Firewall,Barracuda USB Modem M41 (4G/LTE North America) Demo Conversion,BNGM41a-dc,M,BNG,CGF Other
01tf2000008C7NRAA0,Cloudgen Firewall,Barracuda USB Modem 41 Instant Replacement Subscription 1 Month,BNGM41a-h,M,BNG,CGF Other
01tf2000008C7NSAA0,Cloudgen Firewall,Barracuda USB Modem 41 Warranty Extension Subscription 1 Month,BNGM41a-we,M,BNG,CGF Other
01tf2000008C7NTAA0,Cloudgen Firewall,Barracuda USB Modem M41,BNGM41sa,M,BNG,CGF Other
01tf2000008C5pLAAS,Cloudgen Firewall,Barracuda USB Modem 41 IR Subscription MSP,BNGM41sa-t1m,M,BNG,CGF Other
01tf2000008C7NVAA0,Cloudgen Firewall,Barracuda USB Modem 801,BNGM801a,M,BNG,CGF Other
01tf2000008C7NXAA0,Cloudgen Firewall,Barracuda USB Modem 802,BNGM802a,M,BNG,CGF Other
01tf2000008C6anAAC,Cloudgen Firewall,Barracuda USB Modem 803,BNGM803a,M,BNG,CGF Other
01tf2000008C6apAAC,Cloudgen Firewall,Barracuda USB Modem 804,BNGM804a,M,BNG,CGF Other
01tf2000008C6arAAC,Cloudgen Firewall,Barracuda USB Modem 805,BNGM805a,M,BNG,CGF Other
01tf2000008C6atAAC,Cloudgen Firewall,Barracuda NIC Module 806 for Models F800 RevC and F900 RevB,BNGM806a,M,BNG,CGF Other
01tf2000008C6avAAC,Cloudgen Firewall,Barracuda NIC Module 807 for Models F800 RevC and F900 RevB,BNGM807a,M,BNG,CGF Other
01tf2000008C6axAAC,Cloudgen Firewall,Barracuda NIC Module 808 for Models F800 RevC and F900 RevB,BNGM808a,M,BNG,CGF Other
01tf2000008C6azAAC,Cloudgen Firewall,Barracuda NIC Module 809 for Models F800 RevC and F900 RevB,BNGM809a,M,BNG,CGF Other
01tf2000008C5pMAAS,Cloudgen Firewall,External Power Supply Unit for model F183R (60W 24V 2.5A),BNGPSUR1a,null,BNG,CGF Other
01tf2000008C5pNAAS,Cloudgen Firewall,External Power Supply Unit for models F184R PoE (120W 24V 5A),BNGPSUR2a,null,BNG,CGF Other
01tf2000008C5pOAAS,Cloudgen Firewall,"Spare Power Supply Unit for Barracuda CloudGen Firewall F-Series models F400 Rev.B and F600 Rev.C with Dual Power Supply (F400.F20, F600.C20, F600.F20, F600.E20)",BNGRPS1a,null,BNG,CGF Other
01tf2000008C5pPAAS,Cloudgen Firewall,Power Supply Unit for Barracuda CloudGen Firewall F-Series models F800 Rev.C and F900 Rev.B,BNGRPS2a,null,BNG,CGF Other
01tf2000008C7TwAAK,Cloudgen Firewall,Barracuda Magnetic Sheet,BPIMAGNET-01,null,BPI,CGF Other
01tf2000008C5qbAAC,Cloudgen Firewall,Barracuda Solide State Drive for models 1000 (HW service partner),BPiSSD1000a,null,BNG,CGF Other
